category,variable,variable_label,upskilling_mean,upskilling_std,reskilling_mean,reskilling_std,cohens_d,t_statistic,p_value,significance
other,p_participated_2023_100 - 499,p_participated_2023_100 - 499,0.4537037037037037,0.4990084915017679,0.364,0.48211381948639376,-0.18306333015042747,0.1292819344486879,,
other,p_participated_2023_500 - 999,p_participated_2023_500 - 999,0.10185185185185185,0.30315595233875114,0.108,0.3110030410884515,0.020001008680724488,-0.014156081663133672,,
other,p_participated_2023_1000 - 9999,p_participated_2023_1000 - 9999,0.1111111111111111,0.31499969238326314,0.088,0.2838631946079168,-0.07737374763496464,0.05450322673821936,,
other,p_participated_2023_10000 - 49999,p_participated_2023_10000 - 49999,0.013888888888888888,0.11730170468701905,0.02,0.14028084280983538,0.046958470939851914,-0.03341930429059421,,
other,p_participated_2023_100000 or more,p_participated_2023_100000 or more,0.0,0.0,0.0,0.0,0.0,,,
other,p_mandavolunt_Mandatory,p_mandavolunt_Mandatory,0.375,0.48524747941547286,0.272,0.445882546170984,-0.22172582299013108,0.15629825508030717,,
other,p_mandavolunt_Voluntary,p_mandavolunt_Voluntary,0.625,0.48524747941547286,0.728,0.445882546170984,0.22172582299013108,-0.15629825508030717,,
other,p_year_start_2019,p_year_start_2019,0.19444444444444445,0.39669174567322585,0.188,0.3914959467289807,-0.016360111861917798,0.011562756950526883,,
other,p_year_start_2020,p_year_start_2020,0.2175925925925926,0.41356728396172704,0.204,0.40377734530098797,-0.03328720899614246,0.02351694663376318,,
other,p_year_start_2021,p_year_start_2021,0.2777777777777778,0.44894363521148095,0.304,0.4609053427112329,0.05758040898468239,-0.040754695348118056,,
other,p_year_start_2022,p_year_start_2022,0.2638888888888889,0.44176355526422717,0.248,0.43271812987172,-0.03636461219071938,0.025694168958977158,,
other,p_year_start_2023,p_year_start_2023,0.046296296296296294,0.21061413010567992,0.056,0.23038295340776307,0.04382044974415658,-0.031087148368755466,,
other,p_year_end_2020,p_year_end_2020,0.018518518518518517,0.13513001363761487,0.012,0.10910368672886964,-0.05349345115759132,0.037532400764259025,,
other,p_year_end_2021,p_year_end_2021,0.05092592592592592,0.22035716055631363,0.016,0.12572680269402645,-0.19842239347495888,0.13766536944572494,,
other,p_year_end_2022,p_year_end_2022,0.09722222222222222,0.29694830286371965,0.144,0.3517940251689592,0.14282224346421826,-0.10160986077040386,,
other,p_year_end_2023,p_year_end_2023,0.08333333333333333,0.27702741028012307,0.088,0.2838631946079168,0.01662412979750057,-0.011765526391733044,,
